county_fips,predicted_barns,predicted_barn_area,total_agcensus_facilities,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (1 TO 49 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (50 TO 99 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (100 TO 399 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (400 TO 3,199 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (3,200 TO 9,999 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (10,000 TO 19,999 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (20,000 TO 49,999 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (50,000 TO 99,999 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (100,000 OR MORE HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 1 head","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 50 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 100 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 400 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 3,200 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 10,000 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 20,000 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 50,000 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 100,000 heads"
20067,92,128242.68516913445,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13265,66,171200.58068567666,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17103,215,304349.78316836455,81.0,48.0,8.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,64.0,16.0,8.0,3.0,3.0,3.0,2.0,0.0,0.0
19065,142,276637.18991042447,57.0,31.0,1.0,8.0,1.0,0.0,2.0,0.0,0.0,1.0,44.0,13.0,12.0,4.0,3.0,3.0,1.0,1.0,1.0
19027,327,494788.57867714064,66.0,48.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26065,15,24303.312260311628,250.0,146.0,23.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,184.0,38.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0
29007,37,46512.25809770115,99.0,63.0,9.0,4.0,0.0,1.0,5.0,4.0,0.0,0.0,86.0,23.0,14.0,10.0,10.0,9.0,4.0,0.0,0.0
27149,64,107790.48610013469,22.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39067,122,274013.16605935356,102.0,79.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
40107,51,74466.85753541757,152.0,116.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
46125,84,164139.79510278621,27.0,15.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
31035,144,263360.46763668,51.0,23.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
31159,198,377497.35219110345,102.0,75.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53045,8,13276.838049556833,74.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
19007,78,101197.60745724355,64.0,46.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46005,119,203741.06049079262,61.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06091,5,5714.625485916498,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13131,188,440090.9658866975,39.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18047,33,60778.11848033998,81.0,54.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
19189,403,706831.8390105834,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28091,239,584746.7121236611,109.0,39.0,4.0,2.0,3.0,0.0,11.0,6.0,0.0,0.0,65.0,26.0,22.0,20.0,17.0,17.0,6.0,0.0,0.0
36097,10,31713.52668066036,103.0,79.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,86.0,7.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0
42019,73,129793.26024173222,202.0,135.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,158.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
48079,166,271371.07754848665,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02275,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05045,50,51727.48935103869,227.0,166.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
13163,53,83856.21020498908,32.0,13.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,21.0,8.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0
18133,17,24318.55426117614,150.0,92.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19157,104,233375.17293950735,76.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,67.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17107,153,268957.5379505958,19.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26049,10,12481.587001149781,189.0,116.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
29057,39,93551.14151653938,42.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31093,36,69710.59243453052,54.0,33.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
26113,22,37768.88970725067,117.0,60.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,74.0,14.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0
46097,67,98242.75325599729,9.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
46025,113,235079.33854270237,18.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
48059,112,162239.8104554418,159.0,119.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
51750,1,675.1923990577968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72067,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48151,91,152287.3402796796,35.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48253,88,174610.34836075795,153.0,102.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,111.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0
48327,295,402659.94477250753,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48497,106,158625.85471207675,828.0,597.0,43.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,652.0,55.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
72077,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47015,3,9244.124947757697,130.0,89.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,13.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
18085,167,399158.95687747415,116.0,76.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,88.0,12.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0
47061,89,155494.7631501541,68.0,36.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,47.0,11.0,7.0,2.0,2.0,2.0,1.0,0.0,0.0
21061,22,58092.60319662905,83.0,50.0,3.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,61.0,11.0,8.0,6.0,6.0,6.0,3.0,0.0,0.0
06017,22,36428.50763590325,388.0,278.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,25.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
53053,70,111900.26008055502,602.0,418.0,33.0,15.0,4.0,0.0,0.0,0.0,0.0,1.0,471.0,53.0,20.0,5.0,1.0,1.0,1.0,1.0,1.0
19147,257,519918.7191401412,23.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21083,398,1212028.6472376687,170.0,65.0,4.0,1.0,0.0,0.0,2.0,8.0,1.0,0.0,81.0,16.0,12.0,11.0,11.0,11.0,9.0,1.0,0.0
17115,69,95964.88368692044,18.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19169,160,319384.15822110313,87.0,66.0,7.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,78.0,12.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
55078,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19187,184,307311.6083792036,62.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17155,27,46186.280582532636,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19011,67,115464.24297997238,99.0,61.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
17165,33,101861.44119003094,57.0,35.0,0.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,45.0,10.0,10.0,4.0,4.0,4.0,2.0,0.0,0.0
18033,32,49988.7471804998,77.0,55.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21213,37,74340.9031244238,61.0,42.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
29227,22,43114.68909230136,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36003,10,11803.008656628612,161.0,135.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,143.0,8.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0
41065,17,18985.884243938577,78.0,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12111,229,415078.0515011802,53.0,47.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53033,62,121776.38828001083,576.0,385.0,36.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,449.0,64.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0
02016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13011,624,1434345.7541312,177.0,27.0,1.0,0.0,0.0,5.0,14.0,10.0,1.0,0.0,58.0,31.0,30.0,30.0,30.0,25.0,11.0,1.0,0.0
13015,221,474647.5007958285,140.0,79.0,4.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,91.0,12.0,8.0,7.0,7.0,4.0,1.0,0.0,0.0
17117,107,222565.64821940794,93.0,65.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
18099,20,43058.63867600117,115.0,67.0,11.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,83.0,16.0,5.0,2.0,2.0,2.0,2.0,0.0,0.0
19015,67,104992.70354400728,102.0,68.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,74.0,6.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
17081,55,112487.10860312456,93.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28061,366,864894.411815522,134.0,26.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,37.0,11.0,8.0,8.0,8.0,8.0,8.0,0.0,0.0
29079,7,7330.384078621739,83.0,44.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,55.0,11.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
20105,9,11819.228198831877,26.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39117,46,82813.81705959093,241.0,170.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
46037,23,47831.45892630818,28.0,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48463,560,1275092.634670261,50.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31143,69,116386.47040838466,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0
48091,74,120594.41912873901,205.0,142.0,17.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,169.0,27.0,10.0,2.0,2.0,2.0,0.0,0.0,0.0
48171,160,229926.72952398658,261.0,200.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
26073,77,123531.7730053527,111.0,76.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
39075,235,472017.6696229947,557.0,319.0,27.0,13.0,7.0,2.0,5.0,9.0,0.0,0.0,382.0,63.0,36.0,23.0,16.0,14.0,9.0,0.0,0.0
02195,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31167,77,137839.7046121971,32.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51630,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38003,46,76441.68351987118,31.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38039,26,47069.90182618052,15.0,4.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38045,15,43764.58314320131,15.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
26109,0,0.0,87.0,50.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
42117,83,177473.38969692495,145.0,121.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,128.0,7.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
05053,41,72669.55524898486,72.0,44.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
48189,241,434883.13589687424,60.0,29.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31069,68,104168.40281058216,16.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29225,26,39514.63247103259,361.0,224.0,8.0,17.0,23.0,2.0,1.0,1.0,0.0,0.0,276.0,52.0,44.0,27.0,4.0,2.0,1.0,0.0,0.0
48193,182,283334.1448210594,134.0,97.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
29175,6,11058.144200567831,116.0,94.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38091,17,26199.837624004125,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51530,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29215,21,25270.467253980813,269.0,194.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,214.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
17073,150,227114.54229694628,95.0,69.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20047,22,28637.089562477886,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38043,38,81485.95160268898,20.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39169,187,458279.7626583826,508.0,254.0,43.0,22.0,2.0,0.0,4.0,8.0,1.0,0.0,334.0,80.0,37.0,15.0,13.0,13.0,9.0,1.0,0.0
48383,631,1059767.3278821614,8.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13065,67,101715.99758124932,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19185,38,55266.9684896783,53.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26141,3,3067.034720032281,51.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31181,32,65069.63778035823,22.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
36073,11,13625.115777889918,86.0,54.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,66.0,12.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
35057,567,1036840.0774188279,81.0,67.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02164,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13173,23,51314.505590979534,26.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19103,78,124948.16899169952,169.0,62.0,6.0,5.0,8.0,18.0,8.0,0.0,0.0,0.0,107.0,45.0,39.0,34.0,26.0,8.0,0.0,0.0,0.0
19107,223,307276.5928529995,29.0,19.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0
19175,83,180761.1423891493,80.0,43.0,2.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,51.0,8.0,6.0,6.0,6.0,6.0,2.0,0.0,0.0
18179,66,175543.918235606,39.0,19.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,28.0,9.0,9.0,3.0,2.0,2.0,2.0,2.0,2.0
27067,265,853279.3329819316,92.0,68.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28161,3,1972.1783439525948,29.0,23.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
31139,46,82574.1022443326,36.0,21.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
37135,38,77755.62278190978,148.0,88.0,8.0,9.0,7.0,0.0,1.0,4.0,0.0,0.0,117.0,29.0,21.0,12.0,5.0,5.0,4.0,0.0,0.0
39033,101,165102.41188513316,46.0,31.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,36.0,5.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0
47033,20,28462.037696493662,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48069,348,590077.336722809,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48305,175,306366.63247284,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56025,285,547423.5294693907,132.0,84.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47053,20,30219.81484756771,107.0,67.0,10.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,83.0,16.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0
48507,119,190345.5320729145,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48221,78,119211.6268485994,184.0,143.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
51735,1,594.7234927210967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20031,36,48873.73903687372,48.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20165,30,44553.442005981575,12.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26117,54,85478.16521997281,175.0,121.0,13.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,137.0,16.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0
38083,31,35871.18360808296,13.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48003,564,830609.0939059826,25.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48099,599,1218700.087417365,336.0,229.0,8.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,249.0,20.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0
26037,52,116748.95969112033,164.0,116.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,18.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
19063,128,271834.6999306469,15.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0
19067,92,121498.69968219494,68.0,28.0,8.0,3.0,5.0,1.0,0.0,2.0,0.0,0.0,47.0,19.0,11.0,8.0,3.0,2.0,2.0,0.0,0.0
26045,30,57318.83427245787,176.0,116.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,136.0,20.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
04012,180,308285.167027142,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
40053,63,86087.38179864976,45.0,25.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
46007,60,94075.9686967139,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48195,154,219656.463995387,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55135,44,86161.07733628413,157.0,103.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19117,143,184602.78513114623,53.0,33.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
